uid,facname,addressnum,streetname,address,city,boro,borocode,zipcode,latitude,longitude,xcoord,ycoord,bin,bbl,cd,council,ct2010,ct2020,nta2010,nta2020,facgroup,facsubgrp,factype,capacity,captype,optype,opname,opabbrev,overlevel,overagency,overabbrev,datasource,facdomain,schooldist,policeprct,servarea,geometry
6864f2dac9e2dbceafb967596f1fd1ba,BRONX ACADEMY FOR SOFTWARE ENGINEERING (BASE) (10X264),2474,CROTONA AVENUE,2474 CROTONA AVENUE,BRONX,BRONX,2,10458,40.85524775,-73.88250519,1016753.182,250889.1429,2012887,2031040007,206,15,39300,39300,BX06,BX0603,YOUTH SERVICES,"YOUTH CENTERS, LITERACY PROGRAMS, AND JOB TRAINING SERVICES",JOBS AND INTERNSHIPS,0,,,"United Activities Unlimited, Inc.",,City,NYC Department of Youth and Community Development,NYCDYCD,dycd_service_sites,"EDUCATION, CHILD WELFARE, AND YOUTH",10,48,Local,POINT(1016753.1820273399 250889.14292144775)
688183f9265934da1b4d1dbca4b57378,AUGUST MARTIN HIGH SCHOOL (27Q400),156-10,BAISLEY BOULEVARD,156-10 BAISLEY BOULEVARD,JAMAICA,QUEENS,4,11434,40.67474554,-73.78324219,1044375.492,185178.7908,4265978,4122610001,412,28,29400,29400,QN02,QN1204,YOUTH SERVICES,"YOUTH CENTERS, LITERACY PROGRAMS, AND JOB TRAINING SERVICES",EDUCATIONAL SERVICES; JOBS AND INTERNSHIPS,0,,,The Child Center of NY Inc,,City,NYC Department of Youth and Community Development,NYCDYCD,dycd_service_sites,"EDUCATION, CHILD WELFARE, AND YOUTH",27,113,Local,POINT(1044375.4918165207 185178.79079532623)
68867c911050ebba1c111c0931628d8f,PROJECT RENEWAL INC,21-10,BORDEN AVENUE,21-10 BORDEN AVENUE,LONG ISLAND CITY,QUEENS,4,11101,40.73988894,-73.94946063,998255.2135,208842.1446,4000526,4000680002,402,26,100,104,QN31,QN0201,YOUTH SERVICES,"YOUTH CENTERS, LITERACY PROGRAMS, AND JOB TRAINING SERVICES",CITY COUNCIL AWARDS,0,,,PROJECT RENEWAL INC,,City,NYC Department of Youth and Community Development,NYCDYCD,moeo_socialservicesitelocations,"EDUCATION, CHILD WELFARE, AND YOUTH",30,108,Local,POINT(998255.2135434151 208842.14464855194)
688748249634d7b1a08969412b15f14f,PATHWAYS COLLEGE PREPARATORY SCHOOL: A COLLEGE BOARD SCHOOL,109-89,204 STREET,109-89 204 STREET,SAINT ALBANS,QUEENS,4,11412,40.70571341,-73.75276367,1052797.928,196483.6399,4234318,4109440301,412,27,50800,50800,QN07,QN1206,YOUTH SERVICES,"YOUTH CENTERS, LITERACY PROGRAMS, AND JOB TRAINING SERVICES",AFTERSCHOOL PROGRAMS; COMMUNITY SERVICES; EDUCATIONAL SERVICES,0,,,"Police Athletic League, Inc.",,City,NYC Department of Youth and Community Development,NYCDYCD,dycd_service_sites,"EDUCATION, CHILD WELFARE, AND YOUTH",29,113,Local,POINT(1052797.9280672073 196483.63993930817)
6890d0cec4792479dbf8efd109fff924,ARAB AMERICAN ASSOCIATION OF NY INC,7111,5 AVENUE,7111 5 AVENUE,BROOKLYN,BROOKLYN,3,11209,40.63216295,-74.0212594,978349.1772,169591.1035,3146649,3058930010,310,47,13000,13000,BK31,BK1001,YOUTH SERVICES,"YOUTH CENTERS, LITERACY PROGRAMS, AND JOB TRAINING SERVICES",CITY COUNCIL AWARDS,0,,,ARAB AMERICAN ASSOCIATION OF NY INC,,City,NYC Department of Youth and Community Development,NYCDYCD,moeo_socialservicesitelocations,"EDUCATION, CHILD WELFARE, AND YOUTH",20,68,Local,POINT(978349.1771607399 169591.1035208702)
6890db3c55b096d1de742de43ce8bdfd,UNITED STATES SIERRA LEONEAN ASSOCIATION INC,141,PARK HILL AVENUE,141 PARK HILL AVENUE,STATEN ISLAND,STATEN ISLAND,5,10304,40.61645894,-74.08144813,961637.6977,163879.5099,5109250,5028710001,501,49,4000,4003,SI08,SI0103,YOUTH SERVICES,"YOUTH CENTERS, LITERACY PROGRAMS, AND JOB TRAINING SERVICES",CITY COUNCIL AWARDS,0,,,UNITED STATES SIERRA LEONEAN ASSOCIATION INC,,City,NYC Department of Youth and Community Development,NYCDYCD,moeo_socialservicesitelocations,"EDUCATION, CHILD WELFARE, AND YOUTH",31,120,Local,POINT(961637.697719574 163879.50991153717)
689227c0bc5c3ae66b245182f548b131,PER SCHOLAS INCORPORATED,787,ATLANTIC AVENUE,787 ATLANTIC AVENUE,BROOKLYN,BROOKLYN,3,11238,40.68260774,-73.96823888,993059.0468,187970.4247,3335094,3020090001,302,35,19900,19900,BK69,BK0204,YOUTH SERVICES,"YOUTH CENTERS, LITERACY PROGRAMS, AND JOB TRAINING SERVICES",CITY COUNCIL AWARDS,0,,,PER SCHOLAS INCORPORATED,,City,NYC Department of Youth and Community Development,NYCDYCD,moeo_socialservicesitelocations,"EDUCATION, CHILD WELFARE, AND YOUTH",13,88,Local,POINT(993059.046787262 187970.42473983765)
6898ca9101c79c06957fa2c7173e37c5,PRINCE JOSHUA AVITTO COMMUNITY CENTER,876,SCHENCK AVENUE,876 SCHENCK AVENUE,BROOKLYN,BROOKLYN,3,11207,40.65896543,-73.8826762,1016801.653,179377.0614,3413735,3043750060,305,42,110600,110600,BK82,BK0503,YOUTH SERVICES,"YOUTH CENTERS, LITERACY PROGRAMS, AND JOB TRAINING SERVICES",AFTERSCHOOL PROGRAMS; COMMUNITY SERVICES; EDUCATIONAL SERVICES,0,,,Good Shepherd Services,,City,NYC Department of Youth and Community Development,NYCDYCD,dycd_service_sites,"EDUCATION, CHILD WELFARE, AND YOUTH",19,75,Local,POINT(1016801.6528830528 179377.0613670349)
68a43e7bdde5ef8c45ea7125066295c7,CASITA MARIA INC,928,SIMPSON STREET,928 SIMPSON STREET,BRONX,BRONX,2,10459,40.82039041,-73.89296055,1013876.382,238185.6183,2116211,2027230033,202,17,8900,8900,BX27,BX0201,YOUTH SERVICES,"YOUTH CENTERS, LITERACY PROGRAMS, AND JOB TRAINING SERVICES",CITY COUNCIL AWARDS,0,,,CASITA MARIA INC,,City,NYC Department of Youth and Community Development,NYCDYCD,moeo_socialservicesitelocations,"EDUCATION, CHILD WELFARE, AND YOUTH",8,41,Local,POINT(1013876.3818240166 238185.61827802658)
68a544b226071035925e738fdb07e858,THE CHILD CENTER OF NY INC,156-10,BAISLEY BOULEVARD,156-10 BAISLEY BOULEVARD,JAMAICA,QUEENS,4,11434,40.67474554,-73.78324219,1044375.492,185178.7908,4265978,4122610001,412,28,29400,29400,QN02,QN1204,YOUTH SERVICES,AFTER-SCHOOL PROGRAMS,EDUCATIONAL SUPPORT: HIGH SCHOOL YOUTH,0,,,THE CHILD CENTER OF NY INC,,City,NYC Department of Youth and Community Development,NYCDYCD,moeo_socialservicesitelocations,"EDUCATION, CHILD WELFARE, AND YOUTH",27,113,Local,POINT(1044375.4918165207 185178.79079532623)
68b5f08ae2e301710de1b366fb9eb7d8,UNION OF ORTHODOX JEWISH CONGREGATION OF AMERICA,3787,BEDFORD AVENUE,3787 BEDFORD AVENUE,BROOKLYN,BROOKLYN,3,11229,40.610092,-73.94797496,998694.9986,161553.6443,3182721,3067880001,315,48,64200,64200,BK44,BK1502,YOUTH SERVICES,"YOUTH CENTERS, LITERACY PROGRAMS, AND JOB TRAINING SERVICES",CITY COUNCIL AWARDS,0,,,UNION OF ORTHODOX JEWISH CONGREGATION OF AMERICA,,City,NYC Department of Youth and Community Development,NYCDYCD,moeo_socialservicesitelocations,"EDUCATION, CHILD WELFARE, AND YOUTH",22,61,Local,POINT(998694.9986085892 161553.6443080902)
68d207aed099b337d4dc2ee28d750e51,RED HOOK EAST/MICCIO COMMUNITY CENTER,110,WEST 9 STREET,110 WEST 9 STREET,BROOKLYN,BROOKLYN,3,11231,40.67572201,-74.00240512,983582.8624,185460.1687,3339411,3005380001,306,38,8500,8500,BK33,BK0601,YOUTH SERVICES,"YOUTH CENTERS, LITERACY PROGRAMS, AND JOB TRAINING SERVICES",AFTERSCHOOL PROGRAMS; COMMUNITY SERVICES; EDUCATIONAL SERVICES; FAMILY SUPPORT,0,,,Good Shepherd Services,,City,NYC Department of Youth and Community Development,NYCDYCD,dycd_service_sites,"EDUCATION, CHILD WELFARE, AND YOUTH",15,76,Local,POINT(983582.8624334335 185460.16875839233)
68e57b266b751842d373b8d94e5345bf,NEW YORK HARBOR FOUNDATION INC,14-30,BROADWAY,14-30 BROADWAY,ASTORIA,QUEENS,4,11106,40.7655226,-73.9331055,1002780.33,218184.3499,4467709,4005290002,401,22,4500,4500,QN70,QN0105,YOUTH SERVICES,"YOUTH CENTERS, LITERACY PROGRAMS, AND JOB TRAINING SERVICES",CITY COUNCIL AWARDS,0,,,NEW YORK HARBOR FOUNDATION INC,,City,NYC Department of Youth and Community Development,NYCDYCD,moeo_socialservicesitelocations,"EDUCATION, CHILD WELFARE, AND YOUTH",30,114,Local,POINT(1002780.3297843933 218184.34987068176)
68fd0287c2eca9105fa11a7d3716d5cc,STATEN ISLAND ICE HOCKEY ASSOCIATION INC,1395,ARDEN AVENUE,1395 ARDEN AVENUE,STATEN ISLAND,STATEN ISLAND,5,10312,40.53737562,-74.16682607,937879.5197,135101.1349,5069401,5053570039,503,51,15602,15602,SI01,SI0302,YOUTH SERVICES,"YOUTH CENTERS, LITERACY PROGRAMS, AND JOB TRAINING SERVICES",CITY COUNCIL AWARDS,0,,,STATEN ISLAND ICE HOCKEY ASSOCIATION INC,,City,NYC Department of Youth and Community Development,NYCDYCD,moeo_socialservicesitelocations,"EDUCATION, CHILD WELFARE, AND YOUTH",31,123,Local,POINT(937879.5197257996 135101.1348748207)
690f0c7fd234152613758b0fc861a8c2,YMCA OF GREATER NEW YORK,570,JAMAICA AVENUE,570 JAMAICA AVENUE,BROOKLYN,BROOKLYN,3,11208,40.68484641,-73.88269384,1016784.132,188806.2263,3086687,3039120024,305,37,117202,117202,BK83,BK0501,YOUTH SERVICES,"YOUTH CENTERS, LITERACY PROGRAMS, AND JOB TRAINING SERVICES",CITY COUNCIL AWARDS,0,,,YMCA OF GREATER NEW YORK,,City,NYC Department of Youth and Community Development,NYCDYCD,moeo_socialservicesitelocations,"EDUCATION, CHILD WELFARE, AND YOUTH",19,75,Local,POINT(1016784.131603241 188806.22626399994)
6934ce9c1b7305aa803fe21f53b15085,PLAYING ON THE EDGE BASKETBALL PROGRAM INC,377,EDGECOMBE AVENUE,377 EDGECOMBE AVENUE,NEW YORK,MANHATTAN,1,10031,40.82815052,-73.94089003,1000608.555,241000.3261,1061170,1020540022,109,9,23501,23501,MN04,MN0903,YOUTH SERVICES,"YOUTH CENTERS, LITERACY PROGRAMS, AND JOB TRAINING SERVICES",CITY COUNCIL AWARDS,0,,,PLAYING ON THE EDGE BASKETBALL PROGRAM INC,,City,NYC Department of Youth and Community Development,NYCDYCD,moeo_socialservicesitelocations,"EDUCATION, CHILD WELFARE, AND YOUTH",6,30,Local,POINT(1000608.5548491478 241000.3261165619)
694b1672355a8594e104a9d5404bc137,PS 161 PEDRO ALBIZU CAMPOS (M161),499,WEST 133 STREET,499 WEST 133 STREET,NEW YORK,MANHATTAN,1,10027,40.81769234,-73.95249399,997399.2505,237188.0775,1059645,1019710001,109,7,21303,21303,MN06,MN0902,YOUTH SERVICES,"YOUTH CENTERS, LITERACY PROGRAMS, AND JOB TRAINING SERVICES",COMMUNITY SERVICES,0,,,"Mouse, Inc.",,City,NYC Department of Youth and Community Development,NYCDYCD,dycd_service_sites,"EDUCATION, CHILD WELFARE, AND YOUTH",5,26,Local,POINT(997399.2505259514 237188.07751131058)
694d6629a0fd3bfd0ae87728db934e20,YMCA OF GREATER NEW YORK,203-02,109 AVENUE,203-02 109 AVENUE,SAINT ALBANS,QUEENS,4,11412,40.70768008,-73.75481176,1052228.077,197198.5591,4440330,4109060001,412,27,50800,50800,QN07,QN1206,YOUTH SERVICES,AFTER-SCHOOL PROGRAMS,COMPASS ELEMENTARY,0,,,YMCA OF GREATER NEW YORK,,City,NYC Department of Youth and Community Development,NYCDYCD,moeo_socialservicesitelocations,"EDUCATION, CHILD WELFARE, AND YOUTH",29,103,Local,POINT(1052228.076657772 197198.5590658188)
694f2e0f33a495ab647d75975e816305,P.S. 100 THE CONEY ISLAND,2951,WEST 3 STREET,2951 WEST 3 STREET,BROOKLYN,BROOKLYN,3,11224,40.57756768,-73.97084844,992348.0131,149701.2666,3196595,3072810001,313,48,35602,35602,BK23,BK1302,YOUTH SERVICES,"YOUTH CENTERS, LITERACY PROGRAMS, AND JOB TRAINING SERVICES",EDUCATIONAL SERVICES,0,,,"Jewish Community Council of Greater Coney Island, Inc.",,City,NYC Department of Youth and Community Development,NYCDYCD,dycd_service_sites,"EDUCATION, CHILD WELFARE, AND YOUTH",21,60,Local,POINT(992348.0130763054 149701.2666196823)
696063b17422773a458dcb6ee39880a7,ELMHURST,79-01,BROADWAY,79-01 BROADWAY,ELMHURST,QUEENS,4,11373,40.74508001,-73.88566826,1015930.553,210750.0506,4437132,4015000002,404,25,26700,26700,QN29,QN0401,YOUTH SERVICES,"YOUTH CENTERS, LITERACY PROGRAMS, AND JOB TRAINING SERVICES",COMMUNITY SERVICES,0,,,New York University,,City,NYC Department of Youth and Community Development,NYCDYCD,dycd_service_sites,"EDUCATION, CHILD WELFARE, AND YOUTH",24,110,Local,POINT(1015930.5534367561 210750.0505566597)
69633e76fd26abc9865c51128c22b6fd,MS 890,21,HINCKLEY PLACE,21 HINCKLEY PLACE,BROOKLYN,BROOKLYN,3,11218,40.64483754,-73.9708651,992335.2321,174209.4278,3425170,3053420006,312,40,49200,49200,BK41,BK1203,YOUTH SERVICES,"YOUTH CENTERS, LITERACY PROGRAMS, AND JOB TRAINING SERVICES",AFTERSCHOOL PROGRAMS; COMMUNITY SERVICES; EDUCATIONAL SERVICES,0,,,NIA Community Services Network Inc,,City,NYC Department of Youth and Community Development,NYCDYCD,dycd_service_sites,"EDUCATION, CHILD WELFARE, AND YOUTH",15,66,Local,POINT(992335.2320857048 174209.42775726318)
6963ee4a8dc99f123ce400f7b200204a,CENTRAL QUEENS YM & YWHA,77-17,QUEENS BOULEVARD,77-17 QUEENS BOULEVARD,ELMHURST,QUEENS,4,11373,40.73891379,-73.88646665,1015712.236,208503.2135,4038413,4015360107,404,25,48500,48500,QN50,QN0401,YOUTH SERVICES,"YOUTH CENTERS, LITERACY PROGRAMS, AND JOB TRAINING SERVICES",JOBS AND INTERNSHIPS,0,,,"Samuel Field YM & YWHA, Inc.",,City,NYC Department of Youth and Community Development,NYCDYCD,dycd_service_sites,"EDUCATION, CHILD WELFARE, AND YOUTH",24,110,Local,POINT(1015712.2360377312 208503.21347236633)
698df2453c902e13915276cedc442b79,CROSS ISLAND YMCA,238-10,HILLSIDE AVENUE,238-10 HILLSIDE AVENUE,BELLEROSE,QUEENS,4,11426,40.73275368,-73.72767392,1059723.582,206355.821,4438355,4079550300,413,23,156700,156700,QN43,QN1302,YOUTH SERVICES,AFTER-SCHOOL PROGRAMS,AFTERSCHOOL PROGRAMS; COMMUNITY SERVICES; EDUCATIONAL SERVICES; FAMILY SUPPORT,0,,,YMCA of Greater New York/Corporate,,City,NYC Department of Youth and Community Development,NYCDYCD,dycd_service_sites,"EDUCATION, CHILD WELFARE, AND YOUTH",26,105,Local,POINT(1059723.5821900368 206355.82100105286)
699478070cb9c645ddab29ca984918c0,1199 FUTURE OF AMERICA LEARNING CENTER,2500,CRESTON AVENUE,2500 CRESTON AVENUE,BRONX,BRONX,2,10468,40.86296003,-73.89747053,1012609.956,253693.8203,2013811,2031670001,207,14,40100,40100,BX05,BX0701,YOUTH SERVICES,"YOUTH CENTERS, LITERACY PROGRAMS, AND JOB TRAINING SERVICES",COMMUNITY SERVICES,0,,,1199 SEIU Employer Child Care Corporation,,City,NYC Department of Youth and Community Development,NYCDYCD,dycd_service_sites,"EDUCATION, CHILD WELFARE, AND YOUTH",10,52,Local,POINT(1012609.9562916756 253693.82035064697)
69a5c6e0f06fa7a542095a5c0d5d9cd8,DIVAS FOR SOCIAL JUSTICE INC.,17,HINSDALE STREET,17 HINSDALE STREET,BROOKLYN,BROOKLYN,3,11207,40.67497012,-73.90099093,1011713.618,185201.7442,3083450,3036820033,305,37,114400,114400,BK85,BK0502,YOUTH SERVICES,AFTER-SCHOOL PROGRAMS,SCHOOL'S OUT NEW YORK CITY (SONYC),0,,,DIVAS FOR SOCIAL JUSTICE INC.,,City,NYC Department of Youth and Community Development,NYCDYCD,moeo_socialservicesitelocations,"EDUCATION, CHILD WELFARE, AND YOUTH",19,75,Local,POINT(1011713.6177396774 185201.74417114258)
69aa8c8f41ecfd5975e3f7abe06fd2c3,FREDERICK DOUGLASS ACADEMY,2581,7 AVENUE,2581 7 AVENUE,NEW YORK,MANHATTAN,1,10039,40.82392868,-73.93567201,1002053.759,239463.1754,1060198,1020160100,110,9,23600,23600,MN03,MN1002,YOUTH SERVICES,"YOUTH CENTERS, LITERACY PROGRAMS, AND JOB TRAINING SERVICES",AFTERSCHOOL PROGRAMS; COMMUNITY SERVICES; EDUCATIONAL SERVICES,0,,,"New York Edge, Inc.",,City,NYC Department of Youth and Community Development,NYCDYCD,dycd_service_sites,"EDUCATION, CHILD WELFARE, AND YOUTH",5,32,Local,POINT(1002053.7589840889 239463.17540311813)
69b4847a85b31d5f1f45f2a4d38499b2,METROPOLITAN COLLEGE OF NEW YORK - PATHWAYS TO SUCCESS,463,EAST 149 STREET,463 EAST 149 STREET,BRONX,BRONX,2,10455,40.81552425,-73.91518369,1007727.181,236405.9661,2127050,2022947501,201,17,7100,7100,BX34,BX0102,YOUTH SERVICES,"YOUTH CENTERS, LITERACY PROGRAMS, AND JOB TRAINING SERVICES",COMMUNITY SERVICES,0,,,Metropolitan College of New York,,City,NYC Department of Youth and Community Development,NYCDYCD,dycd_service_sites,"EDUCATION, CHILD WELFARE, AND YOUTH",7,40,Local,POINT(1007727.1811332703 236405.9661269188)
69c1077b56378e534e3d19394a081213,EARTH MATTER NY INC,550,SHORT AVENUE,550 SHORT AVENUE,NEW YORK,MANHATTAN,1,10004,40.69077927,-74.02044679,978579.7121,190946.6174,1086340,1000010010,101,1,500,500,MN99,MN0191,YOUTH SERVICES,"YOUTH CENTERS, LITERACY PROGRAMS, AND JOB TRAINING SERVICES",CITY COUNCIL AWARDS,0,,,EARTH MATTER NY INC,,City,NYC Department of Youth and Community Development,NYCDYCD,moeo_socialservicesitelocations,"EDUCATION, CHILD WELFARE, AND YOUTH",2,1,Local,POINT(978579.7120652199 190946.61737394333)
69db3fb746671fd819c6597207a8c661,CITY GROWERS INC,1537,WASHINGTON AVENUE,1537 WASHINGTON AVENUE,BRONX,BRONX,2,10457,40.83859423,-73.9031144,1011058.666,244814.662,2009466,2029030023,203,16,16900,16900,BX01,BX0302,YOUTH SERVICES,"YOUTH CENTERS, LITERACY PROGRAMS, AND JOB TRAINING SERVICES",CITY COUNCIL AWARDS,0,,,CITY GROWERS INC,,City,NYC Department of Youth and Community Development,NYCDYCD,moeo_socialservicesitelocations,"EDUCATION, CHILD WELFARE, AND YOUTH",9,42,Local,POINT(1011058.6655426025 244814.662027359)
69dc3f45f1d8968964c6372e0bdf3ebf,EAST SIDE HOUSE SETTLEMENT,337,ALEXANDER AVENUE,337 ALEXANDER AVENUE,BRONX,BRONX,2,10454,40.81234659,-73.92383965,1005332.214,235246.0286,2090408,2023150038,201,8,4100,4100,BX39,BX0101,YOUTH SERVICES,"YOUTH CENTERS, LITERACY PROGRAMS, AND JOB TRAINING SERVICES",,0,,,"East Side House, Inc.",,City,NYC Department of Youth and Community Development,NYCDYCD,dycd_service_sites,"EDUCATION, CHILD WELFARE, AND YOUTH",7,40,Local,POINT(1005332.2136654854 235246.02863121033)
69e5705b920f201146ab3e5f30275794,BROOKLYN CHINESE-AMERICAN ASSOCIATION INC,6302,9 AVENUE,6302 9 AVENUE,BROOKLYN,BROOKLYN,3,11220,40.63242151,-74.00969517,981558.9894,169684.734,3387646,3057350032,310,38,12000,12000,BK34,BK1002,YOUTH SERVICES,AFTER-SCHOOL PROGRAMS,COMPASS ELEMENTARY,0,,,BROOKLYN CHINESE-AMERICAN ASSOCIATION INC,,City,NYC Department of Youth and Community Development,NYCDYCD,moeo_socialservicesitelocations,"EDUCATION, CHILD WELFARE, AND YOUTH",20,68,Local,POINT(981558.9894032478 169684.73400068283)
69e75696793837362984946b924fa794,"VISION URBANA, INC.",325,BUSHWICK AVENUE,325 BUSHWICK AVENUE,BROOKLYN,BROOKLYN,3,11206,40.70502743,-73.93870523,1001244.582,196142.9269,3071418,3030910001,301,34,48500,48500,BK78,BK0104,YOUTH SERVICES,"YOUTH CENTERS, LITERACY PROGRAMS, AND JOB TRAINING SERVICES",CITY COUNCIL AWARDS,0,,,"VISION URBANA, INC.",,City,NYC Department of Youth and Community Development,NYCDYCD,moeo_socialservicesitelocations,"EDUCATION, CHILD WELFARE, AND YOUTH",14,90,Local,POINT(1001244.5823726654 196142.92695999146)
69ea802c7277f9c65fb0c57777f43688,RENAISSANCE TECHNICAL INSTITUTE INC,173,EAST 112 STREET,173 EAST 112 STREET,NEW YORK,MANHATTAN,1,10029,40.79575927,-73.94203484,1000299.541,229198.8286,1089897,1016400021,111,8,18200,18200,MN34,MN1102,YOUTH SERVICES,"YOUTH CENTERS, LITERACY PROGRAMS, AND JOB TRAINING SERVICES",CITY COUNCIL AWARDS,0,,,RENAISSANCE TECHNICAL INSTITUTE INC,,City,NYC Department of Youth and Community Development,NYCDYCD,moeo_socialservicesitelocations,"EDUCATION, CHILD WELFARE, AND YOUTH",4,23,Local,POINT(1000299.540676117 229198.8285803795)
69fbb64b6ee789d39f185bb8605ee972,STANLEY M ISAACS NEIGHBORHOOD CENTER INC,1792,1 AVENUE,1792 1 AVENUE,NEW YORK,MANHATTAN,1,10128,40.78087674,-73.94573303,999278.9339,223775.9587,1076333,1015730020,108,8,15200,15200,MN32,MN0803,YOUTH SERVICES,"YOUTH CENTERS, LITERACY PROGRAMS, AND JOB TRAINING SERVICES",ADVANCE & EARN,0,,,STANLEY M ISAACS NEIGHBORHOOD CENTER INC,,City,NYC Department of Youth and Community Development,NYCDYCD,moeo_socialservicesitelocations,"EDUCATION, CHILD WELFARE, AND YOUTH",2,19,Local,POINT(999278.9338788986 223775.95868968964)
6a029f464efda6cd96e22da4f67cc20b,THE CHILDRENS AID SOCIETY,3630,3 AVENUE,3630 3 AVENUE,BRONX,BRONX,2,10456,40.83369991,-73.90394869,1010829.77,243031.2267,2009611,2029250001,203,16,14701,14701,BX01,BX0302,YOUTH SERVICES,AFTER-SCHOOL PROGRAMS,BEACON,0,,,THE CHILDRENS AID SOCIETY,,City,NYC Department of Youth and Community Development,NYCDYCD,moeo_socialservicesitelocations,"EDUCATION, CHILD WELFARE, AND YOUTH",9,42,Local,POINT(1010829.7698860168 243031.22672128677)
6a28e28bd7b7581a1f7e9844676f71cb,BUTLER COMMUNITY CENTER,1368,WEBSTER AVENUE,1368 WEBSTER AVENUE,BRONX,BRONX,2,10456,40.83561613,-73.90713165,1009948.225,243728.4277,2092072,2028940001,203,16,14701,14701,BX01,BX0302,YOUTH SERVICES,"YOUTH CENTERS, LITERACY PROGRAMS, AND JOB TRAINING SERVICES",AFTERSCHOOL PROGRAMS; COMMUNITY SERVICES; EDUCATIONAL SERVICES; FAMILY SUPPORT,0,,,"Directions For Our Youth, Inc.",,City,NYC Department of Youth and Community Development,NYCDYCD,dycd_service_sites,"EDUCATION, CHILD WELFARE, AND YOUTH",9,42,Local,POINT(1009948.2251667976 243728.42769670486)
6a473fbdd331414edd151c4323e1a92a,DEVELOPMENT OUTREACH INC,63,WEST 124 STREET,63 WEST 124 STREET,NEW YORK,MANHATTAN,1,10027,40.80686172,-73.94496551,999485.5482,233243.3157,1086521,1017220007,110,9,20000,20000,MN11,MN1001,YOUTH SERVICES,"YOUTH CENTERS, LITERACY PROGRAMS, AND JOB TRAINING SERVICES",CITY COUNCIL AWARDS,0,,,Development Outreach Inc,,City,NYC Department of Youth and Community Development,NYCDYCD,moeo_socialservicesitelocations,"EDUCATION, CHILD WELFARE, AND YOUTH",5,28,Local,POINT(999485.5481538773 233243.31571292877)
6a511afee487a142a460a0e66fca56f3,"COUNCIL FOR UNITY, INC.",91-30,METROPOLITAN AVENUE,91-30 METROPOLITAN AVENUE,FOREST HILLS,QUEENS,4,11375,40.70852488,-73.85580194,1024228.227,197444.1125,4447233,4038860800,406,29,64500,64500,QN17,QN0602,YOUTH SERVICES,"YOUTH CENTERS, LITERACY PROGRAMS, AND JOB TRAINING SERVICES",CITY COUNCIL AWARDS,0,,,"COUNCIL FOR UNITY, INC.",,City,NYC Department of Youth and Community Development,NYCDYCD,moeo_socialservicesitelocations,"EDUCATION, CHILD WELFARE, AND YOUTH",28,112,Local,POINT(1024228.226934433 197444.11253261566)
6a5aac982f6cc118bf95d333a75bf476,"QUEENS COMMUNITY HOUSE, INC.",93-11,101 AVENUE,93-11 101 AVENUE,OZONE PARK,QUEENS,4,11416,40.68465835,-73.84762004,1026511.744,188752.684,4188567,4090670001,409,32,3800,3800,QN53,QN0904,YOUTH SERVICES,"YOUTH CENTERS, LITERACY PROGRAMS, AND JOB TRAINING SERVICES","SYEP AND WORK, LEARN & GROW (WLG)",0,,,"QUEENS COMMUNITY HOUSE, INC.",,City,NYC Department of Youth and Community Development,NYCDYCD,moeo_socialservicesitelocations,"EDUCATION, CHILD WELFARE, AND YOUTH",27,102,Local,POINT(1026511.7436628342 188752.68398284912)
6a632ed605f076de8fb433b6e302238c,HANAC,27-40,HOYT AVENUE SOUTH,27-40 HOYT AVENUE SOUTH,ASTORIA,QUEENS,4,11102,40.77109397,-73.91925819,1006614.278,220217.4187,4537921,4008390001,401,22,6900,6900,QN71,QN0103,YOUTH SERVICES,"YOUTH CENTERS, LITERACY PROGRAMS, AND JOB TRAINING SERVICES",EDUCATIONAL SERVICES,0,,,HANAC INC,,City,NYC Department of Youth and Community Development,NYCDYCD,dycd_service_sites,"EDUCATION, CHILD WELFARE, AND YOUTH",30,114,Local,POINT(1006614.2777853012 220217.418674469)
6a66e1b3603ec0991a71cb0808fbf090,BOYS & GIRLS HIGH SCHOOL,1700,FULTON STREET,1700 FULTON STREET,BROOKLYN,BROOKLYN,3,11213,40.67893124,-73.93159877,1003222.341,186636.7799,3047996,3017010001,303,36,27100,27100,BK61,BK0302,YOUTH SERVICES,"YOUTH CENTERS, LITERACY PROGRAMS, AND JOB TRAINING SERVICES",JOBS AND INTERNSHIPS,0,,,ST. NICKS ALLIANCE CORP.,,City,NYC Department of Youth and Community Development,NYCDYCD,dycd_service_sites,"EDUCATION, CHILD WELFARE, AND YOUTH",16,81,Local,POINT(1003222.3408994675 186636.77985286713)
6a6e2b80bc0665b0899aec590c51e140,VARIETY BOYS AND GIRLS CLUB OF QUEENS INC,45-11,31 AVENUE,45-11 31 AVENUE,ASTORIA,QUEENS,4,11103,40.7595668,-73.91237799,1008524.192,216019.5245,4012664,4007140001,401,22,15100,15100,QN70,QN0104,YOUTH SERVICES,AFTER-SCHOOL PROGRAMS,BEACON,0,,,VARIETY BOYS AND GIRLS CLUB OF QUEENS INC,,City,NYC Department of Youth and Community Development,NYCDYCD,moeo_socialservicesitelocations,"EDUCATION, CHILD WELFARE, AND YOUTH",30,114,Local,POINT(1008524.1923904419 216019.52445030212)
